,description,book_id
959,"
The Frogs (Ancient Greek: Βάτραχοι, Bátrachoi) is a comedy written by the Greek playwright Aristophanes. It was performed at the Lenaia, one of the Festivals of Dionysus in Athens, in 405 BC, receiving first place.
",2044
960,"
With humor, along with an unerring sense of dialogue and the telling details of dress and behavior, Raymond Chandler created a distinctive fictional universe out of the dark side of sunlit Los Angeles. In the process, he transformed both crime writing and the American language.Written during the war, The Lady in the Lake (1943) takes Philip Marlowe out of the seamy L.A.
With humor, along with an unerring sense of dialogue and the telling details of dress and behavior, Raymond Chandler created a distinctive fictional universe out of the dark side of sunlit Los Angeles. In the process, he transformed both crime writing and the American language.Written during the war, The Lady in the Lake (1943) takes Philip Marlowe out of the seamy L.A. streets to the deceptive tranquility of the surrounding mountains, as the search for a businessman’s missing wife expands into an elegy of loneliness and loss. The darker tone typical of Chandler’s later fiction is evident in The Little Sister (1949), in which an ambitious starlet, a blackmailer, and a seemingly naïve young woman from Manhattan, Kansas, are the key players in a plot that provides fuel for a bitter indictment of Hollywood and Chandler’s most savage portrayal of his adopted city.The Long Goodbye (1953), his most ambitious and self-revealing novel, uncovers a more anguished resonance in the Marlowe character, in a plot that hinges on the betrayal of friendship and the compromises of middle age. Playback (1958), written originally as a screenplay, is Chandler’s seventh and last novel.A special feature of this volume is Chandler’s long-unavailable screenplay for the film noir classic, Double Indemnity (1944), adapted from James M. Cain’s novel. Written with director Billy Wilder, it is one of the best screenplays in American cinema, masterful in construction and dialogue. Supplementing the volume, and providing a more personal glimpse of Chandler’s personality, is a selection of letters and essays—including “The Simple Art of Murder,” in which Chandler muses on his pulp roots and on the special qualities of his hero and style.
...more
",2045
961,"
In Raymond Chandler’s hands, the pulp crime story became a haunting mystery of power and corruption, set against a modern cityscape both lyrical and violent. Now Chandler joins the authoritative Library of America series in a comprehensive two-volume set displaying all the facets of his brilliant talent.In his first novel, The Big Sleep (1939), the classic private eye
In Raymond Chandler’s hands, the pulp crime story became a haunting mystery of power and corruption, set against a modern cityscape both lyrical and violent. Now Chandler joins the authoritative Library of America series in a comprehensive two-volume set displaying all the facets of his brilliant talent.In his first novel, The Big Sleep (1939), the classic private eye finds his full-fledged form as Philip Marlowe: at once tough, independent, brash, disillusioned, and sensitive—and man of weary honor threading his way (in Chandler’s phrase) “down these mean streets” among blackmailers, pornographers, and murderers for hire.In Farewell, My Lovely (1940), Chandler’s personal favorite among his novels, Marlowe’s search for a missing woman leads him from shanties and honky-tonks to the highest reaches of power, encountering an array of richly drawn characters. The High Window (1942), about a rare coin that becomes a catalyst by which a hushed-up crime comes back to haunt a wealthy family, is partly a humorous burlesque of pulp fiction. All three novels show Chandler at a peak of verbal inventiveness and storytelling driveStories and Early Novels also includes every classic noir story from the 1930s that Chandler did not later incorporate into a novel—thirteen in all, among them such classics as “Red Wind,” “Finger Man,” The King in Yellow,"" and “Trouble Is My Business.” Drawn from the pages of Black Mask and Dime Detective, these stories show how Chandler adapted the violent conventions of the pulp magazine—with their brisk exposition and rapid-fire dialogue—to his own emerging vision of 20th-century America.
...more
",2046
962,"
(Book Jacket Status: Jacketed)The only complete edition of stories by the undisputed master of detective literature, collected here for the first time in one volume, including some stories that have been unavailable for decades.When Raymond Chandler turned to writing at the age of forty-five, he began by publishing stories in pulp magazines such as “Black Mask” before
(Book Jacket Status: Jacketed)The only complete edition of stories by the undisputed master of detective literature, collected here for the first time in one volume, including some stories that have been unavailable for decades.When Raymond Chandler turned to writing at the age of forty-five, he began by publishing stories in pulp magazines such as “Black Mask” before later writing his famous novels. These stories are where Chandler honed his art and developed his uniquely vivid underworld, peopled with good cops and bad cops, informers and extortionists, lethally predatory blondes and redheads, and crime, sex, gambling, and alcohol in abundance. In addition to his classic hard-boiled stories–in which his signature atmosphere of depravity and violence swirls around the cool, intuitive loners whose type culminated in the famous detective Philip Marlowe–Chandler also turned his hand to fantasy and even a gothic romance. This rich treasury of twenty-five stories shows Chandler developing the terse, laconic, understated style that would serve him so well in his later masterpieces, and immerses the reader in the richly realized fictional universe that has become an enduring part of our literary landscape
...more
",2047
963,"
(Book Jacket Status: Jacketed)Creator of the famous Philip Marlowe, Raymond Chandler elevated the American hard-boiled detective genre to an art form. Chandler’s last four novels, published here in one volume, offer ample opportunity to savor the unique and utterly compelling fictional world that made his works modern classics.The Lady in the Lake moves Marlowe out of his
(Book Jacket Status: Jacketed)Creator of the famous Philip Marlowe, Raymond Chandler elevated the American hard-boiled detective genre to an art form. Chandler’s last four novels, published here in one volume, offer ample opportunity to savor the unique and utterly compelling fictional world that made his works modern classics.The Lady in the Lake moves Marlowe out of his usual habitat of city streets and into the mountains outside of Los Angeles in his strange search for a missing woman. The Little Sister takes Marlowe to Hollywood, where he tries to find a sweet young thing’s missing brother, uncovering on the way a little blackmail, a lot of drugs, and more than enough murder. In The Long Goodbye, a case involving a war-scarred drunk and his nymphomaniac wife has Marlowe constantly on the move: a psychotic gangster’s on his trail, he’s in trouble with the cops, and more and more corpses keep turning up. Playback features a well-endowed redhead who leads Marlowe to the California coast to solve a tale of big money and, of course, murder.Throughout these masterpieces, Marlowe’s wry humor and existential sense of his job prove yet again why he has become one of the most recognized and imitated characters in fiction.
...more
",2048
964,"
A wealthy Pasadena widow with a mean streak, a missing daughter-in-law with a past, and a gold coin worth a small fortune—the elements don't quite add up until Marlowe discovers evidence of murder, rape, blackmail, and the worst kind of human exploitation.""Raymond Chandler is a star of the first magnitude.""-- Erle Stanley Gardner""Raymond Chandler has given us a detective
A wealthy Pasadena widow with a mean streak, a missing daughter-in-law with a past, and a gold coin worth a small fortune—the elements don't quite add up until Marlowe discovers evidence of murder, rape, blackmail, and the worst kind of human exploitation.""Raymond Chandler is a star of the first magnitude.""-- Erle Stanley Gardner""Raymond Chandler has given us a detective who is hard-boiled enough to be convincing . . . and that is no mean achievement."" -- The New York Times
...more
",2049
965,"
Marlowe's about to give up on a completely routine case when he finds himself in the wrong place at the right time to get caught up in a murder that leads to a ring of jewel thieves, another murder, a fortune-teller, a couple more murders, and more corruption than your average graveyard.
",2050
966,"
Contains Chandler's essay on the art of detective stories and a collection of 8 classic Chandler mysteries.
",2051
967,"
""Down these mean streets a man must go who is not himself mean, who is neither tarnished nor afraid....He is the hero; he is everything. He must be a complete man and a common man and yet an unusual man. This is the Code of the Private Eye as defined by Raymond Chandler in his 1944 essay 'The Simple Act of Murder.' Such a man was Philip Marlowe, private eye, an educated,
""Down these mean streets a man must go who is not himself mean, who is neither tarnished nor afraid....He is the hero; he is everything. He must be a complete man and a common man and yet an unusual man. This is the Code of the Private Eye as defined by Raymond Chandler in his 1944 essay 'The Simple Act of Murder.' Such a man was Philip Marlowe, private eye, an educated, heroic, streetwise, rugged individualist and the hero of Chandler's first novel, The Big Sleep. This work established Chandler as the master of the 'hard-boiled' detective novel, and his articulate and literary style of writing won him a large audience, which ranged from the man in the street to the most sophisticated intellectual. Marlowe subsequently appeared in a series of extremely popular novels, among them The Lady in the Lake, The Long Goodbye, and Farewell, My Lovely."" ~ Elizabeth Diefendorf, editor, The New York Public Library's Books of the Century, p. 112.Selected as one of Time Magazine's All-Time 100 Novels, with the following review: ""'I was neat, clean, shaved and sober, and I didn't care who knew it. I was everything the well-dressed private detective ought to be.' This sentence, from the first paragraph of The Big Sleep, marks the last time you can be fully confident that you know what's going on. The first novel by Raymond Chandler at the age of 51.
...more
",2052
968,"
(Book Jacket Status: Jacketed)Raymond Chandler’s first three novels, published here in one volume, established his reputation as an unsurpassed master of hard-boiled detective fiction. The Big Sleep, Chandler’s first novel, introduces Philip Marlowe, a private detective inhabiting the seamy side of Los Angeles in the 1930s, as he takes on a case involving a paralyzed
(Book Jacket Status: Jacketed)Raymond Chandler’s first three novels, published here in one volume, established his reputation as an unsurpassed master of hard-boiled detective fiction. The Big Sleep, Chandler’s first novel, introduces Philip Marlowe, a private detective inhabiting the seamy side of Los Angeles in the 1930s, as he takes on a case involving a paralyzed California millionaire, two psychotic daughters, blackmail, and murder. In Farewell, My Lovely, Marlowe deals with the gambling circuit, a murder he stumbles upon, and three very beautiful but potentially deadly women. In The High Window, Marlowe searches the California underworld for a priceless gold coin and finds himself deep in the tangled affairs of a dead coin collector.In all three novels, Chandler’s hard-edged prose, colorful characters, vivid vernacular, and, above all, his enigmatic loner of a hero, enduringly establish his claim not only to the heights of his chosen genre but to the pantheon of literary art.
...more
",2053
969,"
Down-and-out drunk Terry Lennox has a problem: his millionaire wife is dead and he needs to get out of LA fast. So he turns to the only friend he can trust: private investigator Philip Marlowe. Marlowe is willing to help a man down on his luck, but later Lennox commits suicide in Mexico and things start to turn nasty. Marlowe is drawn into a sordid crowd of adulterers and
Down-and-out drunk Terry Lennox has a problem: his millionaire wife is dead and he needs to get out of LA fast. So he turns to the only friend he can trust: private investigator Philip Marlowe. Marlowe is willing to help a man down on his luck, but later Lennox commits suicide in Mexico and things start to turn nasty. Marlowe is drawn into a sordid crowd of adulterers and alcoholics in LA's Idle Valley, where the rich are suffering one big suntanned hangover. Marlowe is sure Lennox didn't kill his wife, but how many stiffs will turn up before he gets to the truth?
...more
",2054
970,"
Looks at the 1987 right-to-die trial affecting the parents who wished to remove the feeding tube from their vegetative daughter, and examines the surrounding protests that held them in the courtroom for the next seven years.
",2055
971,"
Charles Hythloday observes the world from the comfortable confines of his family estate, and doesn’t much care for what he sees. At twenty-four, Charles aims to resurrect the lost lifestyle of the aristocratic country gentleman. But Charles’s cozy existence is about to face a serious shake-up. With the family fortune teetering in the balance, Charles must do something he
Charles Hythloday observes the world from the comfortable confines of his family estate, and doesn’t much care for what he sees. At twenty-four, Charles aims to resurrect the lost lifestyle of the aristocratic country gentleman. But Charles’s cozy existence is about to face a serious shake-up. With the family fortune teetering in the balance, Charles must do something he swore he would never do: get a job. Booted into the mean streets of Dublin, he is as unprepared for real life. And it turns out that real life is a tad unprepared for Charles, as well.
...more
",2056
972,"
""Genuine and heartfelt.""--San Diego Union-TribuneRonald Reagan's daughter writes with a moving openness about losing her father to Alzheimer's disease. The simplicity with which she reveals the intensity, the rush, the flow of her feelings encompasses all the surprises and complexities that ambush us when death gradually, unstoppably invades life.In this moving and
""Genuine and heartfelt.""--San Diego Union-TribuneRonald Reagan's daughter writes with a moving openness about losing her father to Alzheimer's disease. The simplicity with which she reveals the intensity, the rush, the flow of her feelings encompasses all the surprises and complexities that ambush us when death gradually, unstoppably invades life.In this moving and illuminating portrait of a woman and her father, Patti Davis describes saying goodbye in stages, helpless against the onslaught of a disease that steals what is most precious--a person's memory. ""Alzheimer's,"" she writes, ""snips away at the threads, a slow unraveling, a steady retreat; as a witness all you can do is watch, cry, and whisper a soft stream of goodbyes.""She writes of needing to be reunited at forty-two with her mother, of regaining what they had spent decades demolishing. A truce was necessary to bring together a splintered family, a few weeks before her father released his letter telling the country and the world of his illness. She delves into her memories to touch her father again, to hear his voice, to keep alive the years she had with him.
...more
",2057
973,"
The hulking cyborg counterterrorist Batou doesn't have a family; his electronic brain never dreams. So why did he dream the other night--and dream that he has a son?At one time, Batou had a human love for his partner, the legendary Major, before he witnessed her transfiguration into something beyond humanity. Now he has only his job, and his beloved basset hound, Gabriel.
The hulking cyborg counterterrorist Batou doesn't have a family; his electronic brain never dreams. So why did he dream the other night--and dream that he has a son?At one time, Batou had a human love for his partner, the legendary Major, before he witnessed her transfiguration into something beyond humanity. Now he has only his job, and his beloved basset hound, Gabriel. But when Batou has a near-death experience in an arranged car ""accident,"" he returns home to find Gabriel has gone missing--perhaps, to go look for her owner's lost soul.Batou's desperate search for Gabriel leads him down surreal streets where homeless men fight tanks and yakuza racing hounds chase rabbits downloaded into their heads. Batou fears his poor dog has made a horrible mistake out of innocence--for Batou has taken a cold look inside himself...and decided that he never truly had a soul...Innocence, After The Long Goodbye is the prequel to the Ghost In The Shell 2: Innocence film, also available as a four-volume Ani-Manga box set from VIZ Media. The Innocence novel contains a special bonus discussion between the director, Mamoru Oshii, and the author, Masaki Yamada.
...more
",2058
974,"
Ed Bishop stars as Philip Marlowe in this atmospheric BBC Radio 4 dramatisation of Raymond Chandler's novel about the cynical, world-weary, wise cracking shamus whose honesty in a dishonest world sent him down the mean streets again and again.
",2059
975,"
Mandie is shocked to hear that a turkey has been stolen from Aunt Lou's oven. The search is on for the missing turkey, but they uncover another mystery instead. Ages 8-13. Mandie book 30.
",2060
976,"
The Long Italian Goodbye is a portrait of a boy growing up in Chicago surrounded by love and the reality of loss. You will laugh and cry, and be very sad to leave the world Mr. Benedetti paints so splendidly. Adriana Trigiani, New York Times bestselling author.
",2061
977,"
Alzheimer's, the frightening disease of aging, is treated heroically in a touching book by a woman who left her important position as Assistant Secretary for Management at the U.S. Department of Treasury to care for her mother. When her mother's medical verdict of increasing memory loss was pronounced, Linda Combs resigned her executive post in Washington, D.C., and moved
Alzheimer's, the frightening disease of aging, is treated heroically in a touching book by a woman who left her important position as Assistant Secretary for Management at the U.S. Department of Treasury to care for her mother. When her mother's medical verdict of increasing memory loss was pronounced, Linda Combs resigned her executive post in Washington, D.C., and moved home to North Carolina to care for her ailing mother.
...more
",2062
978,"
Marlowe befriends a down on his luck war veteran with the scars to prove it. Then he finds out that Terry Lennox has a very wealthy nymphomaniac wife, who he's divorced and re-married and who ends up dead. and now Lennox is on the lam and the cops and a crazy gangster are after Marlowe.
",2063
979,"
An innovative thinker tackles the controversial question of why we believe in God and how religion shapes our lives and our future.For a growing number of people, there is nothing more important than religion. It is an integral part of their marriage, child rearing, and community. In this daring new book, distinguished philosopher Daniel C. Dennett takes a hard look at
An innovative thinker tackles the controversial question of why we believe in God and how religion shapes our lives and our future.For a growing number of people, there is nothing more important than religion. It is an integral part of their marriage, child rearing, and community. In this daring new book, distinguished philosopher Daniel C. Dennett takes a hard look at this phenomenon and asks why. Where does our devotion to God come from and what purpose does it serve? Is religion a blind evolutionary compulsion or a rational choice? In ""Breaking the Spell,"" Dennett argues that the time has come to shed the light of science on the fundamental questions of faith. In a spirited narrative that ranges widely through history, philosophy, and psychology, Dennett explores how organized religion evolved from folk beliefs and why it is such a potent force today. Deftly and lucidly, he contends that the ""belief in belief"" has fogged any attempt to rationally consider the existence of God and the relationship between divinity and human need.""Breaking the Spell"" is not an antireligious screed but rather an eyeopening exploration of the role that belief plays in our lives, our interactions, and our country. With the gulf between rationalists and adherents of ""intelligent design"" widening daily, Dennett has written a timely and provocative book that will be read and passionately debated by believers and nonbelievers alike.
...more
",2067
980,"
In a book that is both groundbreaking and accessible, Daniel C. Dennett, whom Chet Raymo of The Boston Globe calls ""one of the most provocative thinkers on the planet,"" focuses his unerringly logical mind on the theory of natural selection, showing how Darwin's great idea transforms and illuminates our traditional view of humanity's place in the universe. Dennett vividly
In a book that is both groundbreaking and accessible, Daniel C. Dennett, whom Chet Raymo of The Boston Globe calls ""one of the most provocative thinkers on the planet,"" focuses his unerringly logical mind on the theory of natural selection, showing how Darwin's great idea transforms and illuminates our traditional view of humanity's place in the universe. Dennett vividly describes the theory itself and then extends Darwin's vision with impeccable arguments to their often surprising conclusions, challenging the views of some of the most famous scientists of our day.
...more
",2068
981,"
""Brilliant...as audacious as its title....Mr. Dennett's exposition is nothing short of brilliant."" --George Johnson, New York Times Book ReviewConsciousness Explained is a a full-scale exploration of human consciousness. In this landmark book, Daniel Dennett refutes the traditional, commonsense theory of consciousness and presents a new model, based on a wealth of
""Brilliant...as audacious as its title....Mr. Dennett's exposition is nothing short of brilliant."" --George Johnson, New York Times Book ReviewConsciousness Explained is a a full-scale exploration of human consciousness. In this landmark book, Daniel Dennett refutes the traditional, commonsense theory of consciousness and presents a new model, based on a wealth of information from the fields of neuroscience, psychology, and artificial intelligence. Our current theories about conscious life-of people, animal, even robots--are transformed by the new perspectives found in this book.
...more
",2069
982,"
In the years since Daniel Dennett's influential Consciousness Explained was published in 1991, scientific research on consciousness has been a hotly contested battleground of rival theories--""so rambunctious,"" Dennett observes, ""that several people are writing books just about the tumult."" With Sweet Dreams, Dennett returns to the subject for ""revision and renewal"" of his
In the years since Daniel Dennett's influential Consciousness Explained was published in 1991, scientific research on consciousness has been a hotly contested battleground of rival theories--""so rambunctious,"" Dennett observes, ""that several people are writing books just about the tumult."" With Sweet Dreams, Dennett returns to the subject for ""revision and renewal"" of his theory of consciousness, taking into account major empirical advances in the field since 1991 as well as recent theoretical challenges.In Consciousness Explained, Dennett proposed to replace the ubiquitous but bankrupt Cartesian Theater model (which posits a privileged place in the brain where ""it all comes together"" for the magic show of consciousness) with the Multiple Drafts Model. Drawing on psychology, cognitive neuroscience, and artificial intelligence, he asserted that human consciousness is essentially the mental software that reorganizes the functional architecture of the brain. In Sweet Dreams, he recasts the Multiple Drafts Model as the ""fame in the brain"" model, as a background against which to examine the philosophical issues that ""continue to bedevil the field.""With his usual clarity and brio, Dennett enlivens his arguments with a variety of vivid examples. He isolates the ""Zombic Hunch"" that distorts much of the theorizing of both philosophers and scientists, and defends heterophenomenology, his ""third-person"" approach to the science of consciousness, against persistent misinterpretations and objections. The old challenge of Frank Jackson's thought experiment about Mary the color scientist is given a new rebuttal in the form of ""RoboMary,"" while his discussion of a famous card trick, ""The Tuned Deck,"" is designed to show that David Chalmers's Hard Problem is probably just a figment of theorists' misexploited imagination. In the final essay, the ""intrinsic"" nature of ""qualia"" is compared with the naively imagined ""intrinsic value"" of a dollar in ""Consciousness--How Much is That in Real Money?""
...more
",2070
983,"
Can there be freedom and free will in a deterministic world? Renowned philosopher Daniel Dennett emphatically answers ""yes!"" Using an array of provocative formulations, Dennett sets out to show how we alone among the animals have evolved minds that give us free will and morality. Weaving a richly detailed narrative, Dennett explains in a series of strikingly original
Can there be freedom and free will in a deterministic world? Renowned philosopher Daniel Dennett emphatically answers ""yes!"" Using an array of provocative formulations, Dennett sets out to show how we alone among the animals have evolved minds that give us free will and morality. Weaving a richly detailed narrative, Dennett explains in a series of strikingly original arguments—drawing upon evolutionary biology, cognitive neuroscience, economics, and philosophy—that far from being an enemy of traditional explorations of freedom, morality, and meaning, the evolutionary perspective can be an indispensable ally. In Freedom Evolves, Dennett seeks to place ethics on the foundation it deserves: a realistic, naturalistic, potentially unified vision of our place in nature.
...more
",2071
984,"
This collection of 17 essays by the author offers a comprehensive theory of mind, encompassing traditional issues of consciousness and free will. Using careful arguments and ingenious thought-experiments, the author exposes familiar preconceptions and hobbling institutions.This collection of 17 essays by the author offers a comprehensive theory of mind, encompassing
This collection of 17 essays by the author offers a comprehensive theory of mind, encompassing traditional issues of consciousness and free will. Using careful arguments and ingenious thought-experiments, the author exposes familiar preconceptions and hobbling institutions.This collection of 17 essays by the author offers a comprehensive theory of mind, encompassing traditional issues of consciousness and free will. Using careful arguments and ingenious thought-experiments, the author exposes familiar preconceptions and hobbling institutions. The essays are grouped into four sections: Intentional Explanation and Attributions of Mentality; The Nature of Theory in Psychology; Objects of Consciousness and the Nature of Experience; and Free Will and Personhood.
...more
",2072
985,"
How are we able to understand each other in our daily interactions? Through the use of such ""folk"" concepts as belief, desire, intention, and expectation, Daniel Dennett asserts in this first full-scale presentation of a theory of intentionality that he has been developing for almost twenty years. We adopt a stance, a predictive strategy of interpretation that presupposes
How are we able to understand each other in our daily interactions? Through the use of such ""folk"" concepts as belief, desire, intention, and expectation, Daniel Dennett asserts in this first full-scale presentation of a theory of intentionality that he has been developing for almost twenty years. We adopt a stance, a predictive strategy of interpretation that presupposes the rationality of the people - or other entities - we are hoping to understand and predict.The 10 essays included here represent the vanguard of Dennett's thought, push his theories into surprising new territory, and reveal fresh lines of inquiry into fundamental issues in psychology, artificial intelligence, and evolutionary theory as well as traditional issues in the philosophy of mind.""Dennett's essays are vivid, witty and admirably provocative-""- P. N. Johnson-Laird, The London Review of Books""This is Dennett in action: reflecting, joking, clarifying, criticizing - and always stimulating... Anyone interested in the philosophy of mind will find both interest and excitement in these essays.""- Margaret Boden, Sussex UniversityDaniel C. Dennett is Distinguished Arts and Sciences Professor at Tufts University and the author of Brainstorms and Elbow Room.
...more
",2073
986,"
Combining ideas from philosophy, artificial intelligence, and neurobiology, Daniel Dennett leads the reader on a fascinating journey of inquiry, exploring such intriguing possibilities as: Can any of us really know what is going on in someone else's mind? What distinguishes the human mind from the minds of animals, especially those capable of complex behavior? If such
Combining ideas from philosophy, artificial intelligence, and neurobiology, Daniel Dennett leads the reader on a fascinating journey of inquiry, exploring such intriguing possibilities as: Can any of us really know what is going on in someone else's mind? What distinguishes the human mind from the minds of animals, especially those capable of complex behavior? If such animals, for instance, were magically given the power of language, would their communities evolve an intelligence as subtly discriminating as ours? Will robots, once they have been endowed with sensory systems like those that provide us with experience, ever exhibit the particular traits long thought to distinguish the human mind, including the ability to think about thinking? Dennett addresses these questions from an evolutionary perspective. Beginning with the macromolecules of DNA and RNA, the author shows how, step-by-step, animal life moved from the simple ability to respond to frequently recurring environmental conditions to much more powerful ways of beating the odds, ways of using patterns of past experience to predict the future in never-before-encountered situations. Whether talking about robots whose video-camera ”eyes” give us the powerful illusion that ”there is somebody in there” or asking us to consider whether spiders are just tiny robots mindlessly spinning their webs of elegant design, Dennett is a master at finding and posing questions sure to stimulate and even disturb.
...more
",2074
987,"
An extraordinary story that moves from the Oval Office to the Amazon rainforests and shows how Cold War intrigue linked one of America's most powerful families with an ultraconservative missionary organization in a 40-year campaign to defeat Communism in the Third World. Photos; maps.
",2075
988,"
What kinds of minds are there, and how do we know? The first question is about what exists and the second is about our knowledge. The aim of Kinds of Minds is to answer these questions, in general outline, and to show why these two questions have to be answered together. What exists is one thing. What we can know about is something else. But we know enough about minds,
What kinds of minds are there, and how do we know? The first question is about what exists and the second is about our knowledge. The aim of Kinds of Minds is to answer these questions, in general outline, and to show why these two questions have to be answered together. What exists is one thing. What we can know about is something else. But we know enough about minds, Dennett argues, to know that one of the things that makes them different from everything else in the universe is the way we know about them. 'Provoking but clarifying ...Daniel Dennett's book is a memorable and stimulating work of popular scientific explanation. It thoroughly readjusts the reader's mental image of what the mind is and how it got there but leaves one surprised that the explanation can be ultimately so simple when the implications are so vast' Anthony Smith, Observer
...more
",2076
989,"
""Elegant and literate"" -THE TIMES OF LONDON""The kind of book that both skeptics and believers would do well to read""- SKEPTICAL INQUIRER""An urbane, original, convincing rebuttal of paranormal and supernatural notions"" -NEW SCIENTIST""A lively, entertaining book... Humphrey has set himself a larger task than simply explaining why people believe in parapsychology: the task of
""Elegant and literate"" -THE TIMES OF LONDON""The kind of book that both skeptics and believers would do well to read""- SKEPTICAL INQUIRER""An urbane, original, convincing rebuttal of paranormal and supernatural notions"" -NEW SCIENTIST""A lively, entertaining book... Humphrey has set himself a larger task than simply explaining why people believe in parapsychology: the task of explaining why it is irrational to believe in it.""-NATURE
...more
",2077
990,"
Anyone who has wondered if free will is just an illusion or has asked 'could I have chosen otherwise?' after performing some rash deed will find this book an absorbing discussion of an endlessly fascinating subject. Daniel Dennett, whose previous books include ""Brainstorms ""and (with Douglas Hofstadter) ""The Mind's I, "" tackles the free will problem in a highly original
Anyone who has wondered if free will is just an illusion or has asked 'could I have chosen otherwise?' after performing some rash deed will find this book an absorbing discussion of an endlessly fascinating subject. Daniel Dennett, whose previous books include ""Brainstorms ""and (with Douglas Hofstadter) ""The Mind's I, "" tackles the free will problem in a highly original and witty manner, drawing on the theories and concepts of several fields usually ignored by philosophers; not just physics and evolutionary biology, but engineering, automata theory, and artificial intelligence.In ""Elbow Room,"" Dennett shows how the classical formulations of the problem in philosophy depend on misuses of imagination, and he disentangles the philosophical problems of real interest from the ""family of anxieties' they get enmeshed in - imaginary agents, bogeymen, and dire prospects that seem to threaten our freedom. Putting sociobiology in its rightful place, he concludes that we can have free will and science too. ""Elbow Room"" begins by showing how we can be ""moved by reasons"" without being exempt from physical causation. It goes on to analyze concepts of control and self-control-concepts often skimped by philosophers but which are central to the questions of free will and determinism. A chapter on ""self-made selves"" discusses the idea of self or agent to see how it can be kept from disappearing under the onslaught of science. Dennett then sees what can be made of the notion of acting under the idea of freedomdoes the elbow room we think we have really exist? What is an opportunity, and how can anything in our futures be ""up to us""? He investigates the meaning of ""can"" and ""could have done otherwise,"" and asks why we want free will in the first place.We are wise, Dennett notes, to want free will, but that in itself raises a host of questions about responsibility. In a final chapter, he takes up the problem of how anyone can ever be guilty, and what the rationale is for holding people responsible and even, on occasion, punishing them.""Elbow Room ""is an expanded version of the John Locke Lectures which Dennett gave at Oxford University in 1983.
...more
",2078
991,"
Step aside Roswell: California leads the nation in UFO sightings and encounters, with over 5000 reported incidents from the late nineteenth through the early twenty-first centuries. Documented here are diverse early accounts, including native American UFO encounters, the 1896 California Airship Mystery, and the 1942 Battle of Los Angeles. Hundreds of verified sightings
Step aside Roswell: California leads the nation in UFO sightings and encounters, with over 5000 reported incidents from the late nineteenth through the early twenty-first centuries. Documented here are diverse early accounts, including native American UFO encounters, the 1896 California Airship Mystery, and the 1942 Battle of Los Angeles. Hundreds of verified sightings include luminaries, such as Sammy Davis Jr., Cliff Robertson, Jill Ireland, and Ronald Regan. Sightings and landings at California Air Force bases include Edwards, George, Norton, and Hamilton, as well as some over Los Angeles International Airport. Cases are described of healing and surgical implants along with UFO landings, on dry land and off the coast. Color photographs of UFOs in flight and illustrations by award-winning artist Kesara will leave every reader searching the skies, seeking the truth!
...more
",2079
992,"
Take a quiet community, isolated by mountains from the neighboring Los Angeles megalopolis, add some of the most amazing documented reports of visits of beings and craft not of this Earth, and you get UFO's Over Topanga Canyon by Preston Dennett. Topanga Canyon is a quiet community of 8,000, just west of Los Angeles, in the Santa Monica Mountains. The one main street goes
Take a quiet community, isolated by mountains from the neighboring Los Angeles megalopolis, add some of the most amazing documented reports of visits of beings and craft not of this Earth, and you get UFO's Over Topanga Canyon by Preston Dennett. Topanga Canyon is a quiet community of 8,000, just west of Los Angeles, in the Santa Monica Mountains. The one main street goes through the mountains, and has only one stoplight. Since 1947, Topanga Canyon has been a virtual hotbed of UFO sightings. June 14, 1992, marked the beginning of a UFO wave of gigantic proportions. Now, for the first time in print, eyewitness accounts of the activity are revealed, including: ·Unexplained lights ·Strange, metallic ships ·Face-to-face alien encounters ·Strange animal sightings ·Abductions of humans by aliens ·Missing time phenomena The author is a field investigator for the Mutual UFO Network (MUFON). He has published numerous books and more than 50 articles on UFOs, and worked with the television programs ""Sightings,"" ""National Geographic Explorer,"" and ""Encounters."" In UFO's Over Topanga Canyon, you'll read the startling, eye-witness accounts of encounters with the unknown, ranging from odd lights to terrifying abduction experiences.
...more
",2080
993,"
Brilliant, shattering, mind-jolting, The Mind's I is a searching, probing cosmic journey of the mind that goes deeply into the problem of self and self-consciousness as anything written in our time. From verbalizing chimpanzees to scientific speculations involving machines with souls, from the mesmerizing, maze-like fiction of Borges to the tantalizing, dreamlike fiction
Brilliant, shattering, mind-jolting, The Mind's I is a searching, probing cosmic journey of the mind that goes deeply into the problem of self and self-consciousness as anything written in our time. From verbalizing chimpanzees to scientific speculations involving machines with souls, from the mesmerizing, maze-like fiction of Borges to the tantalizing, dreamlike fiction of Lem and Princess Ineffable, her circuits glowing read and gold, The Mind's I  opens the mind to the Black Box of fantasy, to the windfalls of reflection, to new dimensions of exciting possibilities.""Ever since David Hume declared in the 18th century that the Self is only a heap of perceptions, the poor Ego has been in a shaky conditions indeed...Mind and consciousness becomes dispensable items in our accounts of reality, ghosts in the bodily machine...Yet there are indications here and there that the tide may be tuming...and the appearance of The Mind's I, edited by Douglas R. Hofstadter and Daniel C. Dennett, seems a welcome sign of change."" William Barrett, The New York Times Book Review
...more
",2081
